timestamp;n_envase;subgrupo;pos_subgrupo;peso_g
2024-06-15 09:12:12;1445;289;5;152,84
2024-06-15 09:12:15;1446;290;1;151,27
2024-06-15 09:12:18;1447;290;2;151,46
2024-06-15 09:12:21;1448;290;3;153,13
2024-06-15 09:12:24;1449;290;4;154,11
2024-06-15 09:12:27;1450;290;5;152,28
2024-06-15 09:12:30;1451;291;1;152,72
2024-06-15 09:12:33;1452;291;2;154,81
2024-06-15 09:12:36;1453;291;3;152,62
2024-06-15 09:12:39;1454;291;4;156,16
2024-06-15 09:12:42;1455;291;5;153,11
2024-06-15 09:12:45;1456;292;1;149,63
2024-06-15 09:12:48;1457;292;2;153,4
2024-06-15 09:12:51;1458;292;3;152,84
2024-06-15 09:12:54;1459;292;4;154,2
2024-06-15 09:12:57;1460;292;5;153,28
2024-06-15 09:13:00;1461;293;1;152,07
2024-06-15 09:13:03;1462;293;2;150,44
2024-06-15 09:13:06;1463;293;3;151,96
2024-06-15 09:13:09;1464;293;4;151,0
2024-06-15 09:13:12;1465;293;5;151,4
2024-06-15 09:13:15;1466;294;1;153,17
2024-06-15 09:13:18;1467;294;2;154,79
2024-06-15 09:13:21;1468;294;3;152,88
2024-06-15 09:13:24;1469;294;4;150,49
2024-06-15 09:13:27;1470;294;5;152,95
2024-06-15 09:13:30;1471;295;1;154,09
2024-06-15 09:13:33;1472;295;2;151,38
2024-06-15 09:13:36;1473;295;3;152,09
2024-06-15 09:13:39;1474;295;4;152,31
2024-06-15 09:13:42;1475;295;5;151,11
2024-06-15 09:13:45;1476;296;1;153,27
2024-06-15 09:13:48;1477;296;2;152,12
2024-06-15 09:13:51;1478;296;3;152,93
2024-06-15 09:13:54;1479;296;4;150,97
2024-06-15 09:13:57;1480;296;5;151,64
2024-06-15 09:14:00;1481;297;1;153,39
2024-06-15 09:14:03;1482;297;2;151,75
2024-06-15 09:14:06;1483;297;3;154,9
2024-06-15 09:14:09;1484;297;4;151,71
2024-06-15 09:14:12;1485;297;5;152,65
2024-06-15 09:14:15;1486;298;1;153,72
2024-06-15 09:14:18;1487;298;2;150,19
2024-06-15 09:14:21;1488;298;3;149,68
2024-06-15 09:14:24;1489;298;4;150,03
2024-06-15 09:14:27;1490;298;5;154,21
2024-06-15 09:14:30;1491;299;1;151,5
2024-06-15 09:14:33;1492;299;2;156,16
2024-06-15 09:14:36;1493;299;3;151,48
2024-06-15 09:14:39;1494;299;4;152,6
2024-06-15 09:14:42;1495;299;5;154,64
2024-06-15 09:14:45;1496;300;1;155,34
2024-06-15 09:14:48;1497;300;2;155,43
2024-06-15 09:14:51;1498;300;3;154,15
2024-06-15 09:14:54;1499;300;4;153,87
2024-06-15 09:14:57;1500;300;5;153,22
2024-06-15 09:15:00;1501;301;1;153,51
2024-06-15 09:15:03;1502;301;2;151,51
2024-06-15 09:15:06;1503;301;3;151,11
2024-06-15 09:15:09;1504;301;4;152,34
2024-06-15 09:15:12;1505;301;5;152,09
2024-06-15 09:15:15;1506;302;1;151,67
2024-06-15 09:15:18;1507;302;2;153,39
2024-06-15 09:15:21;1508;302;3;153,78
2024-06-15 09:15:24;1509;302;4;152,48
2024-06-15 09:15:27;1510;302;5;154,57
2024-06-15 09:15:30;1511;303;1;150,65
2024-06-15 09:15:33;1512;303;2;152,07
2024-06-15 09:15:36;1513;303;3;151,28
2024-06-15 09:15:39;1514;303;4;149,56
2024-06-15 09:15:42;1515;303;5;152,23
2024-06-15 09:15:45;1516;304;1;152,18
2024-06-15 09:15:48;1517;304;2;154,64
2024-06-15 09:15:51;1518;304;3;153,31
2024-06-15 09:15:54;1519;304;4;150,83
2024-06-15 09:15:57;1520;304;5;155,15
2024-06-15 09:16:00;1521;305;1;154,21
2024-06-15 09:16:03;1522;305;2;153,25
2024-06-15 09:16:06;1523;305;3;152,04
2024-06-15 09:16:09;1524;305;4;150,94
2024-06-15 09:16:12;1525;305;5;151,82
2024-06-15 09:16:15;1526;306;1;154,02
2024-06-15 09:16:18;1527;306;2;155,21
2024-06-15 09:16:21;1528;306;3;154,7
2024-06-15 09:16:24;1529;306;4;151,65
2024-06-15 09:16:27;1530;306;5;150,7
2024-06-15 09:16:30;1531;307;1;152,6
2024-06-15 09:16:33;1532;307;2;149,74
2024-06-15 09:16:36;1533;307;3;152,88
2024-06-15 09:16:39;1534;307;4;152,17
2024-06-15 09:16:42;1535;307;5;151,69
2024-06-15 09:16:45;1536;308;1;150,01
2024-06-15 09:16:48;1537;308;2;153,17
2024-06-15 09:16:51;1538;308;3;151,6
2024-06-15 09:16:54;1539;308;4;150,65
2024-06-15 09:16:57;1540;308;5;148,09
2024-06-15 09:17:00;1541;309;1;152,37
2024-06-15 09:17:03;1542;309;2;155,07
2024-06-15 09:17:06;1543;309;3;154,9
2024-06-15 09:17:09;1544;309;4;151,72
2024-06-15 09:17:12;1545;309;5;151,51
2024-06-15 09:17:15;1546;310;1;153,12
2024-06-15 09:17:18;1547;310;2;150,92
2024-06-15 09:17:21;1548;310;3;152,87
2024-06-15 09:17:24;1549;310;4;153,57
2024-06-15 09:17:27;1550;310;5;154,26
2024-06-15 09:17:30;1551;311;1;152,27
2024-06-15 09:17:33;1552;311;2;152,12
2024-06-15 09:17:36;1553;311;3;151,11
2024-06-15 09:17:39;1554;311;4;151,18
2024-06-15 09:17:42;1555;311;5;152,09
2024-06-15 09:17:45;1556;312;1;152,98
2024-06-15 09:17:48;1557;312;2;153,8
2024-06-15 09:17:51;1558;312;3;151,23
2024-06-15 09:17:54;1559;312;4;154,67
2024-06-15 09:17:57;1560;312;5;152,03
2024-06-15 09:18:00;1561;313;1;152,41
2024-06-15 09:18:03;1562;313;2;151,32
2024-06-15 09:18:06;1563;313;3;148,81
2024-06-15 09:18:09;1564;313;4;153,77
2024-06-15 09:18:12;1565;313;5;153,55
2024-06-15 09:18:15;1566;314;1;152,03
2024-06-15 09:18:18;1567;314;2;152,55
2024-06-15 09:18:21;1568;314;3;153,22
2024-06-15 09:18:24;1569;314;4;150,11
2024-06-15 09:18:27;1570;314;5;151,66
2024-06-15 09:18:30;1571;315;1;153,65
2024-06-15 09:18:33;1572;315;2;150,58
2024-06-15 09:18:36;1573;315;3;152,9
2024-06-15 09:18:39;1574;315;4;150,42
2024-06-15 09:18:42;1575;315;5;153,16
2024-06-15 09:18:45;1576;316;1;152,41
2024-06-15 09:18:48;1577;316;2;150,04
2024-06-15 09:18:51;1578;316;3;154,21
2024-06-15 09:18:54;1579;316;4;151,36
2024-06-15 09:18:57;1580;316;5;151,25
2024-06-15 09:19:00;1581;317;1;152,78
2024-06-15 09:19:03;1582;317;2;154,2
2024-06-15 09:19:06;1583;317;3;150,95
2024-06-15 09:19:09;1584;317;4;152,57
2024-06-15 09:19:12;1585;317;5;153,12
2024-06-15 09:19:15;1586;318;1;153,52
2024-06-15 09:19:18;1587;318;2;152,75
2024-06-15 09:19:21;1588;318;3;151,93
2024-06-15 09:19:24;1589;318;4;151,24
2024-06-15 09:19:27;1590;318;5;152,61
2024-06-15 09:19:30;1591;319;1;150,88
2024-06-15 09:19:33;1592;319;2;148,11
2024-06-15 09:19:36;1593;319;3;153,15
2024-06-15 09:19:39;1594;319;4;153,85
2024-06-15 09:19:42;1595;319;5;148,95
2024-06-15 09:19:45;1596;320;1;150,99
2024-06-15 09:19:48;1597;320;2;153,43
2024-06-15 09:19:51;1598;320;3;155,59
2024-06-15 09:19:54;1599;320;4;152,53
2024-06-15 09:19:57;1600;320;5;151,41
2024-06-15 09:20:00;1601;321;1;152,23
2024-06-15 09:20:03;1602;321;2;154,57
2024-06-15 09:20:06;1603;321;3;151,54
2024-06-15 09:20:09;1604;321;4;151,31
2024-06-15 09:20:12;1605;321;5;151,78
2024-06-15 09:20:15;1606;322;1;151,09
2024-06-15 09:20:18;1607;322;2;152,7
2024-06-15 09:20:21;1608;322;3;154,95
2024-06-15 09:20:24;1609;322;4;153,0
2024-06-15 09:20:27;1610;322;5;152,14
2024-06-15 09:20:30;1611;323;1;152,09
2024-06-15 09:20:33;1612;323;2;150,18
2024-06-15 09:20:36;1613;323;3;153,85
2024-06-15 09:20:39;1614;323;4;152,41
2024-06-15 09:20:42;1615;323;5;152,25
2024-06-15 09:20:45;1616;324;1;157,32
2024-06-15 09:20:48;1617;324;2;152,98
2024-06-15 09:20:51;1618;324;3;151,41
2024-06-15 09:20:54;1619;324;4;151,89
2024-06-15 09:20:57;1620;324;5;154,26
2024-06-15 09:21:00;1621;325;1;152,71
2024-06-15 09:21:03;1622;325;2;150,38
2024-06-15 09:21:06;1623;325;3;153,92
2024-06-15 09:21:09;1624;325;4;151,54
2024-06-15 09:21:12;1625;325;5;155,35
2024-06-15 09:21:15;1626;326;1;154,17
2024-06-15 09:21:18;1627;326;2;151,88
2024-06-15 09:21:21;1628;326;3;154,47
2024-06-15 09:21:24;1629;326;4;152,65
2024-06-15 09:21:27;1630;326;5;153,83
2024-06-15 09:21:30;1631;327;1;153,29
2024-06-15 09:21:33;1632;327;2;151,29
2024-06-15 09:21:36;1633;327;3;151,59
2024-06-15 09:21:39;1634;327;4;154,1
2024-06-15 09:21:42;1635;327;5;152,06
2024-06-15 09:21:45;1636;328;1;151,96
2024-06-15 09:21:48;1637;328;2;151,13
2024-06-15 09:21:51;1638;328;3;153,2
2024-06-15 09:21:54;1639;328;4;155,66
2024-06-15 09:21:57;1640;328;5;150,97
2024-06-15 09:22:00;1641;329;1;152,61
2024-06-15 09:22:03;1642;329;2;154,69
2024-06-15 09:22:06;1643;329;3;152,46
2024-06-15 09:22:09;1644;329;4;153,25
2024-06-15 09:22:12;1645;329;5;150,98
2024-06-15 09:22:15;1646;330;1;153,23
2024-06-15 09:22:18;1647;330;2;152,3
2024-06-15 09:22:21;1648;330;3;154,06
2024-06-15 09:22:24;1649;330;4;154,36
2024-06-15 09:22:27;1650;330;5;156,47
2024-06-15 09:22:30;1651;331;1;153,46
2024-06-15 09:22:33;1652;331;2;153,08
2024-06-15 09:22:36;1653;331;3;152,88
2024-06-15 09:22:39;1654;331;4;152,06
2024-06-15 09:22:42;1655;331;5;153,1
2024-06-15 09:22:45;1656;332;1;152,16
2024-06-15 09:22:48;1657;332;2;152,85
2024-06-15 09:22:51;1658;332;3;154,58
2024-06-15 09:22:54;1659;332;4;151,09
2024-06-15 09:22:57;1660;332;5;154,31
2024-06-15 09:23:00;1661;333;1;154,58
2024-06-15 09:23:03;1662;333;2;152,43
2024-06-15 09:23:06;1663;333;3;149,43
2024-06-15 09:23:09;1664;333;4;151,7
2024-06-15 09:23:12;1665;333;5;154,55
2024-06-15 09:23:15;1666;334;1;152,58
2024-06-15 09:23:18;1667;334;2;151,12
2024-06-15 09:23:21;1668;334;3;151,86
2024-06-15 09:23:24;1669;334;4;153,88
2024-06-15 09:23:27;1670;334;5;153,44
2024-06-15 09:23:30;1671;335;1;152,27
2024-06-15 09:23:33;1672;335;2;152,07
2024-06-15 09:23:36;1673;335;3;152,04
2024-06-15 09:23:39;1674;335;4;151,24
2024-06-15 09:23:42;1675;335;5;155,05
2024-06-15 09:23:45;1676;336;1;152,15
2024-06-15 09:23:48;1677;336;2;154,46
2024-06-15 09:23:51;1678;336;3;154,92
2024-06-15 09:23:54;1679;336;4;154,13
2024-06-15 09:23:57;1680;336;5;151,99
2024-06-15 09:24:00;1681;337;1;153,25
2024-06-15 09:24:03;1682;337;2;152,61
2024-06-15 09:24:06;1683;337;3;151,29
2024-06-15 09:24:09;1684;337;4;153,13
2024-06-15 09:24:12;1685;337;5;150,87
2024-06-15 09:24:15;1686;338;1;154,43
2024-06-15 09:24:18;1687;338;2;151,95
2024-06-15 09:24:21;1688;338;3;152,95
2024-06-15 09:24:24;1689;338;4;153,07
2024-06-15 09:24:27;1690;338;5;152,26
2024-06-15 09:24:30;1691;339;1;153,54
2024-06-15 09:24:33;1692;339;2;151,95
2024-06-15 09:24:36;1693;339;3;153,97
2024-06-15 09:24:39;1694;339;4;150,64
2024-06-15 09:24:42;1695;339;5;152,85
2024-06-15 09:24:45;1696;340;1;155,58
2024-06-15 09:24:48;1697;340;2;151,17
2024-06-15 09:24:51;1698;340;3;151,65
2024-06-15 09:24:54;1699;340;4;153,44
2024-06-15 09:24:57;1700;340;5;152,94
2024-06-15 09:25:00;1701;341;1;153,2
2024-06-15 09:25:03;1702;341;2;153,41
2024-06-15 09:25:06;1703;341;3;153,63
2024-06-15 09:25:09;1704;341;4;154,34
2024-06-15 09:25:12;1705;341;5;153,29
2024-06-15 09:25:15;1706;342;1;152,32
2024-06-15 09:25:18;1707;342;2;153,69
2024-06-15 09:25:21;1708;342;3;155,53
2024-06-15 09:25:24;1709;342;4;152,48
2024-06-15 09:25:27;1710;342;5;151,22
2024-06-15 09:25:30;1711;343;1;154,35
2024-06-15 09:25:33;1712;343;2;152,51
2024-06-15 09:25:36;1713;343;3;149,43
2024-06-15 09:25:39;1714;343;4;153,96
2024-06-15 09:25:42;1715;343;5;151,89
2024-06-15 09:25:45;1716;344;1;152,56
2024-06-15 09:25:48;1717;344;2;153,2
2024-06-15 09:25:51;1718;344;3;152,99
2024-06-15 09:25:54;1719;344;4;153,76
2024-06-15 09:25:57;1720;344;5;152,05
2024-06-15 09:26:00;1721;345;1;153,48
2024-06-15 09:26:03;1722;345;2;152,32
2024-06-15 09:26:06;1723;345;3;153,82
2024-06-15 09:26:09;1724;345;4;153,63
2024-06-15 09:26:12;1725;345;5;151,31
2024-06-15 09:26:15;1726;346;1;154,35
2024-06-15 09:26:18;1727;346;2;151,91
2024-06-15 09:26:21;1728;346;3;153,93
2024-06-15 09:26:24;1729;346;4;153,27
2024-06-15 09:26:27;1730;346;5;155,47
2024-06-15 09:26:30;1731;347;1;152,39
2024-06-15 09:26:33;1732;347;2;152,2
2024-06-15 09:26:36;1733;347;3;152,7
2024-06-15 09:26:39;1734;347;4;152,27
2024-06-15 09:26:42;1735;347;5;153,92
2024-06-15 09:26:45;1736;348;1;150,31
2024-06-15 09:26:48;1737;348;2;151,15
2024-06-15 09:26:51;1738;348;3;151,13
2024-06-15 09:26:54;1739;348;4;154,16
2024-06-15 09:26:57;1740;348;5;155,3
2024-06-15 09:27:00;1741;349;1;152,58
2024-06-15 09:27:03;1742;349;2;152,49
2024-06-15 09:27:06;1743;349;3;152,85
2024-06-15 09:27:09;1744;349;4;154,48
2024-06-15 09:27:12;1745;349;5;151,35
2024-06-15 09:27:15;1746;350;1;153,11
2024-06-15 09:27:18;1747;350;2;154,21
2024-06-15 09:27:21;1748;350;3;153,5
2024-06-15 09:27:24;1749;350;4;153,03
2024-06-15 09:27:27;1750;350;5;154,25
2024-06-15 09:27:30;1751;351;1;148,7
2024-06-15 09:27:33;1752;351;2;153,78
2024-06-15 09:27:36;1753;351;3;151,78
2024-06-15 09:27:39;1754;351;4;150,01
2024-06-15 09:27:42;1755;351;5;153,53
2024-06-15 09:27:45;1756;352;1;154,83
2024-06-15 09:27:48;1757;352;2;152,56
2024-06-15 09:27:51;1758;352;3;154,2
2024-06-15 09:27:54;1759;352;4;155,19
2024-06-15 09:27:57;1760;352;5;154,74
2024-06-15 09:28:00;1761;353;1;155,23
2024-06-15 09:28:03;1762;353;2;153,89
2024-06-15 09:28:06;1763;353;3;152,89
2024-06-15 09:28:09;1764;353;4;150,37
2024-06-15 09:28:12;1765;353;5;152,41
2024-06-15 09:28:15;1766;354;1;151,52
2024-06-15 09:28:18;1767;354;2;156,04
2024-06-15 09:28:21;1768;354;3;152,52
2024-06-15 09:28:24;1769;354;4;152,97
2024-06-15 09:28:27;1770;354;5;153,61
2024-06-15 09:28:30;1771;355;1;152,86
2024-06-15 09:28:33;1772;355;2;155,33
2024-06-15 09:28:36;1773;355;3;151,86
2024-06-15 09:28:39;1774;355;4;153,08
2024-06-15 09:28:42;1775;355;5;151,68
2024-06-15 09:28:45;1776;356;1;150,82
2024-06-15 09:28:48;1777;356;2;151,88
2024-06-15 09:28:51;1778;356;3;152,74
2024-06-15 09:28:54;1779;356;4;152,16
2024-06-15 09:28:57;1780;356;5;151,76
2024-06-15 09:29:00;1781;357;1;150,7
2024-06-15 09:29:03;1782;357;2;152,68
2024-06-15 09:29:06;1783;357;3;150,55
2024-06-15 09:29:09;1784;357;4;153,95
2024-06-15 09:29:12;1785;357;5;152,93
2024-06-15 09:29:15;1786;358;1;150,63
2024-06-15 09:29:18;1787;358;2;152,35
2024-06-15 09:29:21;1788;358;3;151,69
2024-06-15 09:29:24;1789;358;4;153,3
2024-06-15 09:29:27;1790;358;5;154,83
2024-06-15 09:29:30;1791;359;1;150,01
2024-06-15 09:29:33;1792;359;2;153,0
2024-06-15 09:29:36;1793;359;3;152,58
2024-06-15 09:29:39;1794;359;4;153,83
2024-06-15 09:29:42;1795;359;5;153,14
2024-06-15 09:29:45;1796;360;1;151,71
2024-06-15 09:29:48;1797;360;2;152,35
2024-06-15 09:29:51;1798;360;3;151,64
2024-06-15 09:29:54;1799;360;4;154,45
2024-06-15 09:29:57;1800;360;5;152,87
2024-06-15 09:30:00;1801;361;1;155,69
2024-06-15 09:30:03;1802;361;2;152,75
2024-06-15 09:30:06;1803;361;3;151,78
2024-06-15 09:30:09;1804;361;4;150,57
2024-06-15 09:30:12;1805;361;5;150,14
2024-06-15 09:30:15;1806;362;1;150,47
2024-06-15 09:30:18;1807;362;2;153,25
2024-06-15 09:30:21;1808;362;3;153,61
2024-06-15 09:30:24;1809;362;4;150,48
2024-06-15 09:30:27;1810;362;5;154,19
2024-06-15 09:30:30;1811;363;1;152,13
2024-06-15 09:30:33;1812;363;2;153,08
2024-06-15 09:30:36;1813;363;3;155,28
2024-06-15 09:30:39;1814;363;4;154,2
2024-06-15 09:30:42;1815;363;5;152,46
2024-06-15 09:30:45;1816;364;1;151,53
2024-06-15 09:30:48;1817;364;2;149,64
2024-06-15 09:30:51;1818;364;3;151,79
2024-06-15 09:30:54;1819;364;4;152,55
2024-06-15 09:30:57;1820;364;5;151,39
2024-06-15 09:31:00;1821;365;1;152,68
2024-06-15 09:31:03;1822;365;2;152,99
2024-06-15 09:31:06;1823;365;3;152,54
2024-06-15 09:31:09;1824;365;4;151,9
2024-06-15 09:31:12;1825;365;5;153,13
2024-06-15 09:31:15;1826;366;1;153,55
2024-06-15 09:31:18;1827;366;2;151,25
2024-06-15 09:31:21;1828;366;3;155,0
2024-06-15 09:31:24;1829;366;4;152,74
2024-06-15 09:31:27;1830;366;5;152,91
2024-06-15 09:31:30;1831;367;1;153,95
2024-06-15 09:31:33;1832;367;2;153,24
2024-06-15 09:31:36;1833;367;3;154,32
2024-06-15 09:31:39;1834;367;4;153,32
2024-06-15 09:31:42;1835;367;5;151,97
2024-06-15 09:31:45;1836;368;1;153,44
2024-06-15 09:31:48;1837;368;2;151,18
2024-06-15 09:31:51;1838;368;3;153,06
2024-06-15 09:31:54;1839;368;4;152,85
2024-06-15 09:31:57;1840;368;5;152,59
2024-06-15 09:32:00;1841;369;1;152,72
2024-06-15 09:32:03;1842;369;2;150,09
2024-06-15 09:32:06;1843;369;3;152,09
2024-06-15 09:32:09;1844;369;4;153,05
2024-06-15 09:32:12;1845;369;5;153,15
2024-06-15 09:32:15;1846;370;1;151,38
2024-06-15 09:32:18;1847;370;2;154,82
2024-06-15 09:32:21;1848;370;3;151,62
2024-06-15 09:32:24;1849;370;4;154,37
2024-06-15 09:32:27;1850;370;5;153,56
2024-06-15 09:32:30;1851;371;1;151,96
2024-06-15 09:32:33;1852;371;2;155,59
2024-06-15 09:32:36;1853;371;3;151,13
2024-06-15 09:32:39;1854;371;4;154,3
2024-06-15 09:32:42;1855;371;5;154,43
2024-06-15 09:32:45;1856;372;1;151,93
2024-06-15 09:32:48;1857;372;2;155,02
2024-06-15 09:32:51;1858;372;3;152,56
2024-06-15 09:32:54;1859;372;4;153,37
2024-06-15 09:32:57;1860;372;5;153,32
2024-06-15 09:33:00;1861;373;1;152,74
2024-06-15 09:33:03;1862;373;2;154,16
2024-06-15 09:33:06;1863;373;3;154,13
2024-06-15 09:33:09;1864;373;4;150,32
2024-06-15 09:33:12;1865;373;5;154,9
2024-06-15 09:33:15;1866;374;1;150,46
2024-06-15 09:33:18;1867;374;2;154,5
2024-06-15 09:33:21;1868;374;3;154,64
2024-06-15 09:33:24;1869;374;4;151,31
2024-06-15 09:33:27;1870;374;5;152,33
2024-06-15 09:33:30;1871;375;1;151,3
2024-06-15 09:33:33;1872;375;2;152,64
2024-06-15 09:33:36;1873;375;3;152,5
2024-06-15 09:33:39;1874;375;4;154,13
2024-06-15 09:33:42;1875;375;5;154,92
2024-06-15 09:33:45;1876;376;1;155,06
2024-06-15 09:33:48;1877;376;2;152,12
2024-06-15 09:33:51;1878;376;3;152,65
2024-06-15 09:33:54;1879;376;4;150,44
2024-06-15 09:33:57;1880;376;5;151,76
2024-06-15 09:34:00;1881;377;1;154,42
2024-06-15 09:34:03;1882;377;2;155,4
2024-06-15 09:34:06;1883;377;3;151,12
2024-06-15 09:34:09;1884;377;4;152,09
2024-06-15 09:34:12;1885;377;5;152,94
2024-06-15 09:34:15;1886;378;1;153,4
2024-06-15 09:34:18;1887;378;2;151,77
2024-06-15 09:34:21;1888;378;3;153,62
2024-06-15 09:34:24;1889;378;4;152,27
2024-06-15 09:34:27;1890;378;5;152,96
2024-06-15 09:34:30;1891;379;1;153,81
2024-06-15 09:34:33;1892;379;2;153,0
2024-06-15 09:34:36;1893;379;3;152,34
2024-06-15 09:34:39;1894;379;4;152,83
2024-06-15 09:34:42;1895;379;5;152,86
2024-06-15 09:34:45;1896;380;1;152,44
2024-06-15 09:34:48;1897;380;2;152,61
2024-06-15 09:34:51;1898;380;3;155,4
2024-06-15 09:34:54;1899;380;4;153,84
2024-06-15 09:34:57;1900;380;5;152,56
2024-06-15 09:35:00;1901;381;1;154,05
2024-06-15 09:35:03;1902;381;2;152,51
2024-06-15 09:35:06;1903;381;3;154,77
2024-06-15 09:35:09;1904;381;4;153,56
2024-06-15 09:35:12;1905;381;5;152,85
2024-06-15 09:35:15;1906;382;1;153,69
2024-06-15 09:35:18;1907;382;2;150,66
2024-06-15 09:35:21;1908;382;3;151,33
2024-06-15 09:35:24;1909;382;4;151,23
2024-06-15 09:35:27;1910;382;5;153,23
2024-06-15 09:35:30;1911;383;1;155,62
2024-06-15 09:35:33;1912;383;2;156,37
2024-06-15 09:35:36;1913;383;3;153,98
2024-06-15 09:35:39;1914;383;4;153,78
2024-06-15 09:35:42;1915;383;5;150,32
2024-06-15 09:35:45;1916;384;1;152,22
2024-06-15 09:35:48;1917;384;2;151,85
2024-06-15 09:35:51;1918;384;3;152,1
2024-06-15 09:35:54;1919;384;4;152,78
2024-06-15 09:35:57;1920;384;5;152,33
2024-06-15 09:36:00;1921;385;1;150,07
2024-06-15 09:36:03;1922;385;2;154,16
2024-06-15 09:36:06;1923;385;3;151,43
2024-06-15 09:36:09;1924;385;4;153,4
2024-06-15 09:36:12;1925;385;5;156,15
2024-06-15 09:36:15;1926;386;1;151,67
2024-06-15 09:36:18;1927;386;2;149,25
2024-06-15 09:36:21;1928;386;3;152,62
2024-06-15 09:36:24;1929;386;4;154,7
2024-06-15 09:36:27;1930;386;5;155,99
2024-06-15 09:36:30;1931;387;1;151,21
2024-06-15 09:36:33;1932;387;2;153,8
2024-06-15 09:36:36;1933;387;3;152,36
2024-06-15 09:36:39;1934;387;4;152,9
2024-06-15 09:36:42;1935;387;5;157,02
2024-06-15 09:36:45;1936;388;1;150,81
2024-06-15 09:36:48;1937;388;2;153,45
2024-06-15 09:36:51;1938;388;3;153,77
2024-06-15 09:36:54;1939;388;4;154,7
2024-06-15 09:36:57;1940;388;5;153,21
2024-06-15 09:37:00;1941;389;1;153,54
2024-06-15 09:37:03;1942;389;2;152,49
2024-06-15 09:37:06;1943;389;3;153,48
2024-06-15 09:37:09;1944;389;4;152,56
2024-06-15 09:37:12;1945;389;5;154,01
2024-06-15 09:37:15;1946;390;1;152,53
2024-06-15 09:37:18;1947;390;2;153,65
2024-06-15 09:37:21;1948;390;3;153,04
2024-06-15 09:37:24;1949;390;4;154,77
2024-06-15 09:37:27;1950;390;5;153,01
2024-06-15 09:37:30;1951;391;1;150,43
2024-06-15 09:37:33;1952;391;2;154,98
2024-06-15 09:37:36;1953;391;3;151,73
2024-06-15 09:37:39;1954;391;4;152,11
2024-06-15 09:37:42;1955;391;5;152,2
2024-06-15 09:37:45;1956;392;1;155,16
2024-06-15 09:37:48;1957;392;2;149,9
2024-06-15 09:37:51;1958;392;3;157,81
2024-06-15 09:37:54;1959;392;4;154,68
2024-06-15 09:37:57;1960;392;5;153,43
2024-06-15 09:38:00;1961;393;1;153,03
2024-06-15 09:38:03;1962;393;2;153,54
2024-06-15 09:38:06;1963;393;3;153,89
2024-06-15 09:38:09;1964;393;4;154,08
2024-06-15 09:38:12;1965;393;5;153,94
2024-06-15 09:38:15;1966;394;1;153,25
2024-06-15 09:38:18;1967;394;2;152,82
2024-06-15 09:38:21;1968;394;3;152,89
2024-06-15 09:38:24;1969;394;4;152,82
2024-06-15 09:38:27;1970;394;5;154,82
2024-06-15 09:38:30;1971;395;1;154,02
2024-06-15 09:38:33;1972;395;2;148,71
2024-06-15 09:38:36;1973;395;3;154,11
2024-06-15 09:38:39;1974;395;4;153,42
2024-06-15 09:38:42;1975;395;5;153,1
2024-06-15 09:38:45;1976;396;1;152,55
2024-06-15 09:38:48;1977;396;2;154,82
2024-06-15 09:38:51;1978;396;3;154,55
2024-06-15 09:38:54;1979;396;4;151,97
2024-06-15 09:38:57;1980;396;5;153,74
2024-06-15 09:39:00;1981;397;1;151,68
2024-06-15 09:39:03;1982;397;2;151,07
2024-06-15 09:39:06;1983;397;3;152,2
2024-06-15 09:39:09;1984;397;4;154,44
2024-06-15 09:39:12;1985;397;5;154,57
2024-06-15 09:39:15;1986;398;1;153,92
2024-06-15 09:39:18;1987;398;2;154,24
2024-06-15 09:39:21;1988;398;3;153,92
2024-06-15 09:39:24;1989;398;4;152,19
2024-06-15 09:39:27;1990;398;5;153,8
2024-06-15 09:39:30;1991;399;1;154,36
2024-06-15 09:39:33;1992;399;2;154,29
2024-06-15 09:39:36;1993;399;3;154,94
2024-06-15 09:39:39;1994;399;4;154,22
2024-06-15 09:39:42;1995;399;5;153,69
2024-06-15 09:39:45;1996;400;1;154,77
2024-06-15 09:39:48;1997;400;2;153,13
2024-06-15 09:39:51;1998;400;3;151,84
2024-06-15 09:39:54;1999;400;4;152,92
2024-06-15 09:39:57;2000;400;5;152,05
2024-06-15 09:40:00;2001;401;1;152,16
2024-06-15 09:40:03;2002;401;2;152,96
2024-06-15 09:40:06;2003;401;3;151,99
2024-06-15 09:40:09;2004;401;4;152,71
2024-06-15 09:40:12;2005;401;5;150,33
2024-06-15 09:40:15;2006;402;1;153,5
2024-06-15 09:40:18;2007;402;2;153,19
2024-06-15 09:40:21;2008;402;3;151,96
2024-06-15 09:40:24;2009;402;4;154,17
2024-06-15 09:40:27;2010;402;5;154,59
2024-06-15 09:40:30;2011;403;1;150,78
2024-06-15 09:40:33;2012;403;2;152,05
2024-06-15 09:40:36;2013;403;3;152,04
2024-06-15 09:40:39;2014;403;4;151,78
2024-06-15 09:40:42;2015;403;5;154,44
2024-06-15 09:40:45;2016;404;1;152,91
2024-06-15 09:40:48;2017;404;2;152,8
2024-06-15 09:40:51;2018;404;3;150,19
2024-06-15 09:40:54;2019;404;4;154,15
2024-06-15 09:40:57;2020;404;5;151,34
2024-06-15 09:41:00;2021;405;1;153,3
2024-06-15 09:41:03;2022;405;2;153,62
2024-06-15 09:41:06;2023;405;3;155,25
2024-06-15 09:41:09;2024;405;4;151,25
2024-06-15 09:41:12;2025;405;5;148,68
2024-06-15 09:41:15;2026;406;1;153,49
