fecha;cod_ruta;leche_tipo;leche_kg;leche_temp;leche_acidez;leche_ph;leche_dens;leche_est;leche_mg;leche_prot;leche_lactosa;leche_caseina
04/03/2017;1;VACA;25160;5,5;15;6,82;1,03;12,22;3,31;3,22;4,92;2,28
05/03/2017;20;VACA;24500;14,8;15;6,8;1,03;12,55;3,47;3,38;4,95;2,41
05/03/2017;22;VACA;25840;6;15;6,8;1,03;12,31;3,21;3,34;5,04;2,38
05/03/2017;23;VACA;23960;6;15;6,8;1,03;12,69;3,68;3,29;4,94;2,34
05/03/2017;21;VACA;27360;5;15;6,78;1,03;12,76;3,67;3,33;4,96;2,39
05/03/2017;24;VACA;16860;6,3;15;6,81;1,03;12,04;3,46;3,1;4,69;2,15
05/03/2017;26;VACA;5680;8;16;6,79;1,03;12,35;3,57;3,14;4,75;2,2
05/03/2017;24;VACA;7760;4;15;6,83;1,03;12,55;3,52;3,28;4,96;2,34
05/03/2017;29;VACA;16980;5;15;6,8;1,03;12,27;3,49;3,42;4,48;2,38
05/03/2017;29;VACA;7820;5,4;15;6,8;1,03;12,57;3,85;3,19;4,7;2,23
05/03/2017;32;VACA;19520;6;15;6,82;1,03;12,18;3,39;3,18;4,81;2,22
05/03/2017;25;VACA;23040;5;15;6,78;1,03;12,92;3,85;3,35;4,93;2,38
06/03/2017;21;VACA;30120;3;15;6,82;1,03;12,84;3,79;3,33;4,94;2,4
06/03/2017;22;VACA;25180;5,4;15;6,82;1,03;12,63;3,62;3,29;5;2,36
06/03/2017;23;VACA;26980;5,5;15;6,8;1,03;12,39;3,33;3,29;5,06;2,37
06/03/2017;1;VACA;24960;5,8;15;6,77;1,03;12,42;3,44;3,26;4,97;2,35
06/03/2017;26;VACA;7100;6;15;6,8;1,03;12,37;3,53;3,2;4,79;2,25
06/03/2017;1;VACA;24980;5,9;15;6,78;1,03;12,03;3;3,3;5,02;2,37
06/03/2017;32;VACA;27160;3,5;16;6,77;1,03;12,64;3,62;3,34;4,95;2,37
06/03/2017;1;VACA;25220;6,5;15;6,78;1,03;12,08;3,23;3,2;4,9;2,27
06/03/2017;25;VACA;24860;4;15;6,8;1,03;13,22;4,08;3,44;4,9;2,46
06/03/2017;1;VACA;27980;5,2;16;6,8;1,03;12,82;3,94;3,28;4,82;2,36
07/03/2017;21;VACA;27140;3,6;15;6,82;1,03;12,73;3,67;3,33;4,95;2,4
07/03/2017;22;VACA;25460;5,5;15;6,82;1,03;12,61;3,62;3,3;4,98;2,36
07/03/2017;23;VACA;25080;5,5;15;6,82;1,03;12,71;3,72;3,27;4,93;2,35
07/03/2017;18;VACA;25240;5,6;15;6,8;1,03;12,35;3,04;3,52;5,05;2,52
07/03/2017;18;VACA;25400;5,2;15;6,8;1,03;12,6;3,3;3,5;5,08;2,51
07/03/2017;1;VACA;25220;5,6;16;6,78;1,03;12,51;3,5;3,28;4,99;2,38
07/03/2017;1;VACA;25160;5,7;16;6,78;1,03;12,47;3,45;3,29;5,01;2,36
07/03/2017;32;VACA;20000;6,5;16;6,78;1,03;12,24;3,44;3,17;4,83;2,21
07/03/2017;25;VACA;23620;4;15;6,8;1,03;12,81;3,78;3,32;4,93;2,36
07/03/2017;1;VACA;30200;4,5;15;6,81;1,03;12,73;3,76;3,31;4,89;2,32
07/03/2017;26;VACA;10280;5;15;6,81;1,03;12,06;3,32;3,16;4,79;2,14
07/03/2017;24;VACA;28220;5,3;15;6,81;1,03;12,25;3,39;3,22;4,88;2,25
08/03/2017;21;VACA;25180;3,7;15;6,8;1,03;12,74;3,7;3,32;4,9;2,36
08/03/2017;32;VACA;27260;3,8;15;6,8;1,03;12,51;3,52;3,32;4,95;2,33
08/03/2017;26;VACA;4560;4,5;15;6,81;1,03;11,79;3,15;2,99;4,82;2,07
08/03/2017;25;VACA;24620;6,6;15;6,8;1,03;13,24;4,09;3,44;4,91;2,43
08/03/2017;29;VACA;16500;5,7;15;6,84;1,03;12,71;3,93;3,46;4,32;2,39
08/03/2017;29;VACA;8660;5,6;15;6,82;1,03;12,2;3,45;3,21;4,82;2,23
09/03/2017;21;VACA;27680;4,2;15;6,8;1,03;12,75;3,72;3,29;4,93;2,37
09/03/2017;26;VACA;5760;4,3;15;6,82;1,03;11,88;3,26;2,99;4,79;2,08
09/03/2017;24;VACA;17080;6,5;15;6,82;1,03;11,78;3,4;2,98;4,59;1,96
09/03/2017;24;VACA;7940;6,3;15;6,8;1,03;12,06;3,19;3,19;4,91;2,24
09/03/2017;32;VACA;20280;5,8;15;6,78;1,03;12,26;3,46;3,15;4,81;2,17
09/03/2017;25;VACA;24240;6;126;6,8;1,03;12,79;3,75;3,3;4,96;2,37
10/03/2017;21;VACA;30580;3,1;15;6,8;1,03;12,72;3,69;3,31;4,91;2,36
10/03/2017;32;VACA;27300;5;15;6,81;1,03;12,58;3,57;3,31;4,96;2,35
10/03/2017;26;VACA;7480;4,7;16;6,82;1,03;11,87;3,19;3,02;4,83;2,1
10/03/2017;1;VACA;25720;7;15;6,78;1,03;12,18;3,3;3,18;4,88;2,23
10/03/2017;25;VACA;23400;6,2;16;6,8;1,03;13,28;4,14;3,41;4,89;2,4
11/03/2017;21;VACA;27840;4;15;6,8;1,03;12,75;3,69;3,3;4,96;2,39
11/03/2017;22;VACA;25260;5,6;15;6,8;1,03;12,59;3,58;3,27;4,98;2,28
11/03/2017;24;VACA;17000;5,3;15;6,82;1,03;12,06;3,32;3,12;4,61;2,03
11/03/2017;24;VACA;7940;4,3;15;6,79;1,03;12,12;3,15;3,19;4,95;2,25
11/03/2017;26;VACA;5740;4,2;15;6,79;1,03;11,85;3,2;3;4,82;2,1
11/03/2017;32;VACA;19980;5,3;15;6,77;1,03;12,17;3,4;3,12;4,83;2,14
11/03/2017;25;VACA;24200;5,5;15;6,78;1,03;12,68;3,65;3,52;4,81;2,32
12/03/2017;21;VACA;30760;4,7;15;6,82;1,03;12,65;3,6;3,28;4,92;2,29
12/03/2017;29;VACA;16160;4,3;14;6,84;1,03;12,45;3,73;3,42;4,29;2,4
12/03/2017;29;VACA;9840;5,7;14;6,85;1,03;12,32;3,58;3,22;4,72;2,26
12/03/2017;32;VACA;27260;3,8;16;6,77;1,03;12,63;3,63;3,3;4,94;2,37
12/03/2017;1;VACA;25300;6,4;15;6,8;1,03;12,14;3,28;3,16;4,87;2,23
12/03/2017;25;VACA;23460;6;15;6,8;1,03;13,24;4,12;3,4;4,88;2,41
12/03/2017;26;VACA;7520;5;16;6,77;1,03;12,05;3,3;3;4,86;2,09
13/03/2017;21;VACA;27900;3,9;15;6,8;1,03;12,74;3,64;3,32;4,99;2,39
13/03/2017;22;VACA;22600;6;15;6,82;1,03;12,66;3,68;3,24;4,97;2,31
13/03/2017;23;VACA;26320;5,8;15;6,82;1,03;12,68;3,73;3,21;4,92;2,29
13/03/2017;24;VACA;16980;5,5;16;6,8;1,03;11,97;3,38;3,06;4,74;2,14
13/03/2017;24;VACA;7840;5;15;6,82;1,03;12,2;3,32;3,19;4,88;2,21
13/03/2017;26;VACA;5760;6;15;6,8;1,03;12,06;3,28;3,07;4,83;2,14
13/03/2017;32;VACA;19560;4;15;6,8;1,03;12,18;3,37;3,15;4,85;2,23
13/03/2017;25;VACA;23760;5;16;6,8;1,03;12,72;3,67;3,33;4,94;2,38
13/03/2017;1;VACA;25840;6,8;15;6,8;1,03;12,72;3,8;3,29;4,84;2,33
14/03/2017;22;VACA;27060;4;16;6,78;1,03;12,72;3,74;3,27;4,91;2,32
14/03/2017;21;VACA;24500;3;15;6,8;1,03;12,77;3,69;3,34;4,92;2,39
14/03/2017;18;VACA;24560;5;15;6,78;1,03;12,71;3,42;3,49;5,05;2,49
14/03/2017;18;VACA;25920;4,4;15;6,8;1,03;12,35;3,24;3,37;4,99;2,39
14/03/2017;23;VACA;25100;5,7;15;6,8;1,03;12,6;3,54;3,28;5,01;2,33
14/03/2017;18;VACA;26060;6;15;6,78;1,03;12,77;3,55;3,48;5,03;2,49
14/03/2017;26;VACA;8000;4,4;16;6,77;1,03;12,1;3,33;3,1;4,85;2,19
14/03/2017;1;VACA;25460;7,3;16;6,75;1,03;12,06;3,23;3,16;4,88;2,26
14/03/2017;25;VACA;23820;6,2;16;6,79;1,03;13,25;4,15;3,41;4,84;2,47
14/03/2017;32;VACA;27180;4;15;6,8;1,03;12,27;3,54;3,2;4,78;2,25
15/03/2017;22;VACA;25000;4;15;6,8;1,03;12,61;3,65;3,26;4,93;2,32
15/03/2017;21;VACA;27020;4;15;6,8;1,03;12,5;3,4;3,3;5,01;2,42
15/03/2017;18;VACA;25180;3;15;6,8;1,03;12,39;3,1;3,5;5,01;2,49
15/03/2017;18;VACA;24620;4;15;6,8;1,03;12,25;3,22;3,33;4,93;2,33
15/03/2017;23;VACA;24740;6;15;6,8;1,03;12,76;3,75;3,28;4,92;2,37
15/03/2017;1;VACA;30500;5,5;15;6,8;1,03;12,75;3,9;3,25;4,79;2,32
15/03/2017;26;VACA;5800;4,5;15;6,78;1,03;11,95;3,25;3,04;4,82;
15/03/2017;24;VACA;17060;4;15;6,8;1,03;12,04;3,46;3,1;4,7;2,14
15/03/2017;24;VACA;7780;5,2;15;6,8;1,03;11,93;2,99;3,22;4,94;2,29
15/03/2017;32;VACA;20680;6,4;15;6,78;1,03;12,14;3,37;3,16;4,82;2,21
15/03/2017;18;VACA;25160;4,6;16;6,75;1,03;12,7;3,46;3,49;5,04;2,49
15/03/2017;29;VACA;16400;5;15;6,79;1,03;12,73;3,93;3,56;4,22;2,51
15/03/2017;29;VACA;6780;6;15;6,78;1,03;12,31;3,57;3,24;4,69;2,29
15/03/2017;25;VACA;24140;6,2;15;6,78;1,03;12,62;3,61;3,32;4,94;2,35
16/03/2017;21;VACA;30600;5,6;15;6,79;1,03;12,53;3,58;3,29;4,91;2,36
16/03/2017;22;VACA;25100;4,3;15;6,79;1,03;12,52;3,58;3,27;4,94;2,34
16/03/2017;1;VACA;30320;5,6;16;6,78;1,03;12,58;3,68;3,28;4,85;2,34
16/03/2017;1;VACA;26060;7,8;16;6,75;1,03;12,97;4,02;3,31;4,86;2,39
16/03/2017;23;VACA;25300;7;15;6,78;1,03;12,44;3,47;3,25;4,97;2,34
16/03/2017;26;VACA;7720;4,6;15;6,82;1,03;11,89;3,16;3,07;4,83;2,19
16/03/2017;32;VACA;27020;4,2;15;6,84;1,03;12,42;3,55;3,22;4,92;2,29
16/03/2017;18;VACA;24860;5;15;6,8;1,03;12,66;3,43;3,48;5,04;2,48
16/03/2017;25;VACA;23640;6;15;6,8;1,03;13,17;4,08;3,4;4,87;2,45
16/03/2017;18;VACA;24680;4,6;15;6,8;1,03;12,11;3,17;3,32;4,91;2,36
16/03/2017;18;VACA;25040;4,4;15;6,81;1,03;12,59;3,36;3,48;4,98;2,48
17/03/2017;22;VACA;24680;5,6;15;6,82;1,03;12,44;3,51;3,25;4,92;2,32
17/03/2017;21;VACA;27380;4,6;15;6,82;1,03;12,59;3,55;3,3;4,96;2,38
17/03/2017;24;VACA;16680;4;15;6,8;1,03;12,34;3,71;3,13;4,72;2,21
17/03/2017;24;VACA;12400;4;15;6,8;1,03;11,84;2,96;3,21;4,91;2,27
17/03/2017;32;VACA;19900;4;16;6,8;1,03;12,01;3,29;3,14;4,82;2,21
17/03/2017;26;VACA;6780;4,3;15;6,8;1,03;12,01;3,32;3,05;4,77;2,12
17/03/2017;25;VACA;23740;5;15;6,81;1,03;12,62;3,6;3,31;4,95;2,39
18/03/2017;22;VACA;25300;6,2;15;6,82;1,03;12,53;3,59;3,25;4,93;2,31
18/03/2017;21;VACA;30140;4,3;15;6,82;1,03;12,6;3,62;3,28;4,9;2,36
18/03/2017;18;VACA;26000;4,9;15;6,82;1,03;12,48;3,22;3,51;5,04;2,5
18/03/2017;32;VACA;27180;4;15;6,8;1,03;12,4;3,52;3,25;4,91;2,27
18/03/2017;1;VACA;25620;6;15;6,82;1,03;12,03;3,18;3,18;4,85;2,24
18/03/2017;26;VACA;6780;6;15;6,8;1,03;12,46;3,73;3,07;4,73;2,12
18/03/2017;25;VACA;23980;5,9;15;6,8;1,03;13,24;4,15;3,38;4,85;2,4
19/03/2017;21;VACA;27580;3;15;6,82;1,03;12,58;3,57;3,26;4,93;2,33
19/03/2017;18;VACA;26200;4,4;16;6,78;1,03;12,5;3,24;3,47;5,02;2,48
19/03/2017;24;VACA;16740;4;15;6,8;1,03;12,45;3,76;3,16;4,72;2,18
19/03/2017;24;VACA;7480;4,2;15;6,82;1,03;12,12;3,16;3,24;4,91;2,27
19/03/2017;26;VACA;5320;4,3;15;6,82;1,03;12,05;3,32;3,1;4,75;2,14
19/03/2017;29;VACA;17480;4;15;6,8;1,03;13,02;4,25;3,47;4,23;2,41
19/03/2017;29;VACA;8820;4;15;6,8;1,03;12,35;3,55;3,23;4,76;2,26
19/03/2017;32;VACA;19620;6;16;6,77;1,03;12,08;3,34;3,14;4,8;2,17
19/03/2017;25;VACA;23240;5,3;16;6,8;1,03;12,71;3,67;3,31;4,91;2,34
20/03/2017;20;VACA;26040;5,6;15;6,82;1,03;12,51;3,59;3,32;4,84;2,38
20/03/2017;22;VACA;23620;6,3;15;6,82;1,03;12,51;3,59;3,24;4,91;2,32
20/03/2017;21;VACA;30580;3,8;15;6,81;1,03;12,52;3,58;3,26;4,91;2,34
20/03/2017;23;VACA;25420;6;16;6,8;1,03;12,43;3,48;3,26;4,96;2,32
20/03/2017;32;VACA;26840;4,4;15;6,8;1,03;12,39;3,5;3,24;4,92;2,32
20/03/2017;1;VACA;25820;4;15;80;1,03;11,99;3,2;3,16;4,83;2,25
20/03/2017;26;VACA;8360;4,8;16;6,78;1,03;12,36;3,61;3,08;4,76;2,16
20/03/2017;25;VACA;23120;5,5;15;6,8;1,03;13,28;4,23;3,36;4,82;2,41
21/03/2017;20;VACA;25820;5;15;6,82;1,03;12,37;3,39;3,32;4,91;2,37
21/03/2017;22;VACA;26700;5,8;15;6,8;1,03;12,5;3,57;3,27;4,94;2,34
21/03/2017;18;VACA;25300;4,8;15;6,8;1,03;12,16;3,15;3,34;4,95;2,33
21/03/2017;21;VACA;27860;4,6;16;6,8;1,03;12,53;3,54;3,28;4,94;2,33
21/03/2017;23;VACA;25420;6;15;6,8;1,03;12,6;3,68;3,25;4,89;2,35
21/03/2017;18;VACA;25100;6;15;6,78;1,03;12,52;3,34;3,46;5,04;2,5
21/03/2017;18;VACA;25100;6,2;16;6,78;1,03;12,35;3,14;3,48;5,06;2,5
21/03/2017;24;VACA;16920;5;15;6,82;1,03;11,99;3,4;3,1;4,73;2,17
21/03/2017;24;VACA;8080;4,6;15;6,81;1,03;12,1;3,18;3,19;4,93;2,28
21/03/2017;26;VACA;5720;4,5;15;6,82;1,03;12;3,28;3,1;4,78;2,17
21/03/2017;32;VACA;19560;6,3;15;6,77;1,03;12,01;3,29;3,13;4,79;2,22
21/03/2017;25;VACA;24280;6,3;16;6,77;1,03;12,66;3,68;3,29;4,92;2,36
22/03/2017;22;VACA;25700;5,5;15;6,83;1,03;12,45;3,51;3,26;4,95;2,32
22/03/2017;20;VACA;25900;5,5;15;6,84;1,03;12,37;3,41;3,24;4,74;2,46
22/03/2017;21;VACA;30780;3,8;15;6,83;1,03;12,55;3,54;3,29;4,96;2,35
22/03/2017;23;VACA;25700;5,8;15;6,8;1,03;12,38;3,45;3,25;4,97;2,3
22/03/2017;18;VACA;26520;6,2;15;6,81;1,03;12,39;3,19;3,44;5,05;2,48
22/03/2017;18;VACA;24700;5,5;15;6,81;1,03;12,59;3,41;3,47;4,98;2,51
22/03/2017;32;VACA;26880;3,8;15;6,8;1,03;12,37;3,48;3,23;4,95;2,3
22/03/2017;26;VACA;7660;4,5;15;6,82;1,03;12,11;3,38;3,11;4,78;2,15
22/03/2017;25;VACA;23600;6;15;6,83;1,03;13,16;4,14;3,33;4,86;2,39
22/03/2017;29;VACA;17700;5;15;6,8;1,03;12,76;4,03;3,44;4,2;2,41
22/03/2017;29;VACA;8780;5,4;15;6,83;1,03;11,93;3,28;3,13;4,76;2,19
22/03/2017;18;VACA;25280;5;15;6,8;1,03;12,56;3,34;3,47;5,02;2,47
23/03/2017;22;VACA;23020;5,6;15;6,81;1,03;12,53;3,59;3,27;4,9;2,32
23/03/2017;20;VACA;25420;4,6;15;6,82;1,03;12,48;3,44;3,35;4,92;2,39
23/03/2017;21;VACA;26820;2,3;15;6,8;1,03;12,58;3,55;3,31;4,96;2,39
23/03/2017;23;VACA;25080;5;15;6,82;1,03;12,67;3,73;3,25;4,91;2,34
23/03/2017;18;VACA;25020;6,3;15;6,81;1,03;12,58;3,36;3,48;5,03;2,51
23/03/2017;24;VACA;17000;4,8;15;6,79;1,03;12,06;3,47;3,08;4,75;2,15
23/03/2017;24;VACA;7840;4,2;15;6,8;1,03;12,05;3,09;3,22;4,99;2,33
23/03/2017;26;VACA;5780;4,2;15;6,81;1,03;12;3,23;3,13;4,81;2,23
23/03/2017;32;VACA;20580;5,1;15;6,8;1,03;12,17;3,39;3,18;4,84;2,24
23/03/2017;25;VACA;23360;5,4;15;6,82;1,03;12,79;3,76;3,29;4,94;2,36
23/03/2017;18;VACA;25140;6;15;6,79;1,03;12,7;3,5;3,48;4,97;2,51
24/03/2017;20;VACA;25660;4,8;15;6,81;1,03;12,62;3,63;3,36;4,88;2,43
24/03/2017;22;VACA;25100;5,2;15;6,82;1,03;12,64;3,62;3,33;4,96;2,39
24/03/2017;21;VACA;30340;3;15;6,8;1,03;12,66;3,63;3,33;4,94;2,39
24/03/2017;23;VACA;25500;5,2;15;6,81;1,03;12,43;3,47;3,27;5;2,33
24/03/2017;32;VACA;27360;3,4;15;6,8;1,03;12,44;3,52;3,26;4,96;2,33
24/03/2017;26;VACA;8180;4,2;15;6,8;1,03;12,43;3,61;3,13;4,79;2,22
24/03/2017;1;VACA;25360;6,3;15;6,81;1,03;12,07;3,2;3,2;4,92;2,31
24/03/2017;25;VACA;23040;6;15;6,8;1,03;13,28;4,18;3,36;4,92;2,4
25/03/2017;20;VACA;24980;4,6;15;6,83;1,03;12,79;3,81;3,32;4,89;2,35
25/03/2017;21;VACA;27460;3,5;15;6,83;1,03;12,72;3,66;3,32;4,97;2,39
25/03/2017;22;VACA;24860;5,5;15;6,84;1,03;13,02;4,06;3,28;4,89;2,31
25/03/2017;18;VACA;25360;4,1;15;6,84;1,03;12,5;3,22;3,51;5,08;2,55
25/03/2017;24;VACA;16960;5,5;15;6,83;1,03;12,12;3,52;3,16;4,69;2,21
25/03/2017;24;VACA;8100;4,3;15;6,82;1,03;12,55;3,6;3,23;4,93;2,29
25/03/2017;26;VACA;5260;4,4;15;6,8;1,03;12,04;3,33;3,09;4,77;2,16
25/03/2017;32;VACA;19680;5,3;15;6,82;1,03;12,21;3,42;3,19;4,84;2,25
25/03/2017;25;VACA;23880;5;15;6,79;1,03;12,83;3,8;3,3;4,96;2,35
26/03/2017;22;VACA;26060;5,7;15;6,85;1,03;12,65;3,66;3,3;4,92;2,33
26/03/2017;21;VACA;30500;3,3;15;6,83;1,03;12,61;3,56;3,34;4,94;2,35
26/03/2017;23;VACA;25780;4;15;6,8;1,03;12,5;3,48;3,3;5;2,32
26/03/2017;26;VACA;7680;4,5;15;6,84;1,03;12,15;3,39;3,1;4,79;2,16
26/03/2017;32;VACA;27060;3;15;6,82;1,03;12,44;3,53;3,25;4,93;2,29
26/03/2017;29;VACA;17300;4,3;15;6,8;1,03;12,56;3,86;3,33;4,43;2,33
26/03/2017;29;VACA;8920;5;15;6,81;1,03;12,13;3,51;3,17;4,71;2,24
26/03/2017;1;VACA;25000;6;15;6,81;1,03;12,14;3,21;3,24;4,88;2,28
26/03/2017;25;VACA;22240;6;15;6,81;1,03;13,22;4,17;3,37;4,84;2,39
27/03/2017;22;VACA;25060;4,8;15;6,84;1,03;12,56;3,59;3,27;4,92;2,29
27/03/2017;21;VACA;26560;4,4;15;6,84;1,03;12,61;3,56;3,31;4,93;2,35
27/03/2017;20;VACA;24820;4,4;15;6,82;1,03;12,35;3,33;3,33;4,91;2,38
27/03/2017;23;VACA;24500;5,6;15;6,82;1,03;12,61;3,6;3,27;4,94;2,35
27/03/2017;24;VACA;16320;4,6;15;6,82;1,03;12,19;3,41;3,15;4,82;2,23
27/03/2017;24;VACA;7660;5,8;15;6,82;1,03;12,14;3,27;3,21;4,86;2,24
27/03/2017;26;VACA;5120;5;15;6,84;1,03;12,1;3,34;3,09;4,77;2,14
27/03/2017;32;VACA;25420;6;15;6,82;1,03;12,16;3,38;3,16;4,86;2,2
27/03/2017;25;VACA;23540;5;16;6,84;1,03;12,72;3,72;3,28;4,95;2,32
27/03/2017;18;VACA;25840;5,2;16;6,83;1,03;12,84;3,51;3,49;5,09;2,52
28/03/2017;22;VACA;25360;4;15;6,83;1,03;12,19;3,14;3,31;4,99;2,36
28/03/2017;21;VACA;24380;5;15;6,83;1,03;12,63;3,6;3,33;4,93;2,38
28/03/2017;32;VACA;23320;3,3;16;6,83;1,03;12,45;3,49;3,25;4,93;2,32
28/03/2017;26;VACA;8000;4,8;15;6,83;1,03;12,27;3,49;3,09;4,78;2,17
28/03/2017;25;VACA;23960;6;16;6,8;1,03;13,12;4,08;3,31;4,88;2,38
28/03/2017;18;VACA;25500;5,4;16;6,8;1,03;12,6;3,32;3,51;5,03;2,5
28/03/2017;18;VACA;25420;4;16;6,84;1,03;12,68;3,42;3,48;5,04;2,51
29/03/2017;21;VACA;27380;2;15;6,83;1,03;12,72;3,66;3,29;4,96;2,39
29/03/2017;24;VACA;14520;4,3;15;6,82;1,03;11,83;3,38;3,04;4,61;2,07
29/03/2017;24;VACA;6220;6;15;6,82;1,03;11,98;3,19;3,17;4,8;2,23
29/03/2017;26;VACA;6340;4,6;15;6,84;1,03;12,07;3,38;3,03;4,72;2,11
29/03/2017;32;VACA;24960;6,6;15;6,81;1,03;12,15;3,41;3,11;4,81;2,17
29/03/2017;25;VACA;23800;6;15;6,8;1,03;12,81;3,79;3,26;4,95;2,33
29/03/2017;29;VACA;17680;4,4;14;6,86;1,03;12,67;3,91;3,44;4,32;2,42
29/03/2017;29;VACA;6800;5;14;6,86;1,03;12,26;3,55;3,25;4,63;2,27
30/03/2017;21;VACA;30480;4;15;6,84;1,03;12,82;3,74;3,33;4,93;2,37
30/03/2017;23;VACA;26080;4;15;6,84;1,03;12,41;3,39;3,26;4,99;2,27
30/03/2017;32;VACA;22560;4,3;15;6,82;1,03;12,38;3,41;3,27;4,98;2,37
30/03/2017;25;VACA;23620;4;15;6,8;1,03;13,02;4,05;3,3;4,82;2,36
30/03/2017;24;VACA;15940;6,5;15;6,82;1,03;12,21;3,42;3,11;4,86;2,19
30/03/2017;26;VACA;6540;5;15;6,82;1,03;12,81;4,15;2,98;4,7;2,09
31/03/2017;21;VACA;27660;4,8;15;6,82;1,03;12,59;3,56;3,3;4,92;2,34
31/03/2017;26;VACA;6220;4,4;15;6,82;1,03;12,07;3,46;3,08;4,73;2,17
31/03/2017;24;VACA;13560;5,4;15;6,84;1,03;12,08;3,36;3,05;4,8;2,11
31/03/2017;24;VACA;6320;4,8;15;6,84;1,03;12,34;3,4;3,2;4,93;2,26
31/03/2017;32;VACA;23500;6,7;16;6,8;1,03;12,13;3,43;3,12;4,8;2,2
31/03/2017;25;VACA;24260;6;16;6,83;1,03;12,55;3,6;3,25;4,92;2,3
31/03/2017;20;VACA;25800;5,5;15;6,84;1,03;12,41;3,46;3,31;4,84;2,34
31/03/2017;22;VACA;25740;5,9;15;6,84;1,03;12,55;3,6;3,25;4,92;2,3
31/03/2017;21;VACA;30480;4,5;15;6,83;1,03;12,68;3,64;3,31;4,91;2,32
01/04/2017;18;VACA;26240;5,7;15;6,82;1,03;13,38;4,26;3,43;4,89;2,41
01/04/2017;26;VACA;6680;4,5;20;6,81;1,03;11,9;3,14;3,03;4,84;2,12
01/04/2017;32;VACA;23460;4;15;6,8;1,03;12,57;3,61;3,27;4,94;2,32
01/04/2017;25;VACA;23120;4,8;20;6,79;1,03;13,12;4,09;3,32;4,87;2,37
02/04/2017;22;VACA;28460;5,3;15;6,82;1,03;12,53;3,56;3,26;4,95;2,35
02/04/2017;20;VACA;26040;5,2;15;6,84;1,03;12,36;3,37;3,26;4,91;2,34
02/04/2017;23;VACA;26640;4,4;15;6,83;1,03;12,65;3,66;3,25;4,92;2,34
02/04/2017;21;VACA;27140;5,5;15;6,83;1,03;12,67;3,6;3,33;4,92;2,38
02/04/2017;24;VACA;16200;5;15;6,84;1,03;12,28;3,57;3,16;4,74;2,21
02/04/2017;24;VACA;6520;4,8;15;6,85;1,03;12,4;3,45;3,21;4,93;2,28
02/04/2017;26;VACA;6180;4,3;15;6,8;1,03;12,04;3,33;3,03;4,78;2,15
02/04/2017;32;VACA;23360;6,4;15;6,8;1,03;12,14;3,44;3,11;4,78;2,18
02/04/2017;25;VACA;24120;6;16;6,82;1,03;12,72;3,73;3,26;4,92;2,33
02/04/2017;29;VACA;27560;4,3;15;6,85;1,03;12,46;3,68;3,36;4,5;2,38
03/04/2017;21;VACA;27240;5;15;6,84;1,03;12,58;3,52;3,32;4,91;2,39
03/04/2017;35;VACA;15300;6;15;6,84;1,03;12,41;3,59;3,26;4,84;2,32
03/04/2017;35;VACA;7880;5;15;6,84;1,03;12,48;3,54;3,41;4,82;2,41
03/04/2017;32;VACA;24080;4,2;15;6,82;1,03;12,51;3,58;3,26;4,9;2,32
03/04/2017;26;VACA;6900;4,4;15;6,84;1,03;12,5;3,75;3,1;4,75;2,18
03/04/2017;25;VACA;23780;6;15;6,82;1,03;12,99;3,98;3,31;4,86;2,37
03/04/2017;30;VACA;25640;4,1;14;6,86;1,03;12,28;3,55;3,14;4,84;2,16
03/04/2017;29;VACA;26440;4;14;6,86;1,03;12,34;3,6;3,28;4,59;2,31
03/04/2017;18;VACA;25720;4,4;15;6,82;1,03;12,57;3,31;3,51;4,99;2,5
03/04/2017;18;VACA;25980;5,2;15;6,83;1,03;12,53;3,25;3,5;5;2,49
03/04/2017;18;VACA;24640;5;15;6,82;1,03;12,24;3,11;3,46;4,98;2,44
04/04/2017;21;VACA;24560;4;15;6,8;1,03;12,64;3,57;3,35;4,9;2,38
04/04/2017;24;VACA;17000;5,1;15;6,82;1,03;12,3;3,52;3,16;4,81;2,24
04/04/2017;24;VACA;7640;4,1;15;6,81;1,03;12,14;3,33;3,15;4,91;2,22
04/04/2017;26;VACA;5800;4;15;6,83;1,03;12,01;3,27;3,13;4,78;2,16
04/04/2017;29;VACA;17340;3,7;14;6,85;1,03;12,39;3,63;3,26;4,63;2,28
04/04/2017;29;VACA;7720;5;14;6,86;1,03;12,11;3,46;3,16;4,73;2,22
04/04/2017;18;VACA;25720;5;15;6,82;1,03;12,06;3,11;3,24;4,98;2,25
04/04/2017;32;VACA;23600;6,4;15;6,81;1,03;12,06;3,39;3,1;4,8;2,16
04/04/2017;18;VACA;25000;4,6;15;6,84;1,03;12,1;3,01;3,29;5,03;2,3
04/04/2017;25;VACA;24560;5,3;15;6,81;1,03;12,58;3,62;3,27;4,93;2,29
04/04/2017;18;VACA;24260;6,2;15;6,8;1,03;12,55;3,28;3,53;5;2,52
04/04/2017;18;VACA;25900;5;15;6,81;1,03;12,63;3,46;3,48;4,9;2,45
04/04/2017;30;VACA;23740;4;14;6,85;1,03;12,24;3,47;3,21;4,81;2,19
05/04/2017;21;VACA;25240;4,1;15;6,82;1,03;12,56;3,51;3,35;4,94;2,4
05/04/2017;35;VACA;14620;5,6;15;6,81;1,03;12,57;3,74;3,31;4,79;2,32
05/04/2017;35;VACA;7980;5,8;15;6,82;1,03;12,55;3,82;3,21;4,8;2,27
05/04/2017;18;VACA;24940;4;15;6,8;1,03;12,27;3,25;3,27;4,98;2,29
